m [g],r [cm],T [K],P [dyne/cm^2],l [erg/s],ρ [g/cm^3],κ [cm^2/g],ε [erg/g/s],∇_ad,∇_rad,∇,shell type
1.509798795180723e+33,20870532230.88885,9992502.44984542,2.5054358222759444e+16,1.6917914208716864e+34,18.5399934343414,1.9881911794989446,0.7960969719246634,0.3999997587738897,0.22072319396666643,0.22072319396666643,radiative
1.5157900602409638e+33,20929636122.475048,9970213.378190126,2.4802065713885664e+16,1.6922640777836276e+34,18.394307349653882,1.9964058329452707,0.7817595845180005,0.3999997582003571,0.22055850489056059,0.22055850489056059,radiative
1.5217813253012047e+33,20988872944.512547,9947928.754904026,2.4551622213681508e+16,1.6927282100823888e+34,18.24933487969051,2.004665602066757,0.7676396841819019,0.39999975762063655,0.22039528749989634,0.22039528749989634,radiative
1.527772590361446e+33,21048244594.90235,9925648.117889335,2.430301644820025e+16,1.6931839472068277e+34,18.105073470588643,2.01297102505213,0.7537343948216133,0.3999997570346857,0.2202335557331181,0.2202335557331181,radiative
1.5337638554216868e+33,21107752985.833584,9903371.003062433,2.4056237242937988e+16,1.693631416883738e+34,17.96152059462269,2.021322649620877,0.740040877329393,0.3999997564424617,0.22007332401582522,0.22007332401582522,radiative
1.5397551204819277e+33,21167400044.12946,9881096.944632858,2.381127352142722e+16,1.6940707451499022e+34,17.818673749138686,2.0297210329858233,0.7265563291360481,0.3999997558439214,0.21991460721053543,0.21991460721053543,radiative
1.5457463855421686e+33,21227187711.597836,9858825.474997664,2.356811430385566e+16,1.6945020563738171e+34,17.676530456209765,2.0381667420863963,0.7132779836633861,0.3999997552390212,0.21975742063003254,0.21975742063003254,radiative
1.5517376506024095e+33,21287117945.3864,9836556.124634018,2.3326748705709536e+16,1.6949254732770976e+34,17.53508826229859,2.0466603538291004,0.7002031097870678,0.3999997546277172,0.21960178005119865,0.21960178005119865,radiative
1.5577289156626507e+33,21347192718.342564,9814288.421990013,2.3087165936440904e+16,1.6953411169555572e+34,17.394344737926808,2.055202455335282,0.6873290113097044,0.39999975400996546,0.21944770172932573,0.21944770172932573,radiative
1.5637201807228916e+33,21407414019.378296,9792021.893373571,2.2849355298158464e+16,1.6957491068999805e+34,17.254297477351297,2.063793644196679,0.6746530264438944,0.3999997533857209,0.21929520241295336,0.21929520241295336,radiative
1.5697114457831325e+33,21467783853.840054,9769756.062839344,2.2613306184341224e+16,1.6961495610165856e+34,17.114944098247125,2.0724345287388344,0.6621725273049957,0.3999997527549389,0.21914429935922963,0.21914429935922963,radiative
1.5757027108433734e+33,21528304243.88386,9747490.452073544,2.2379008078574708e+16,1.6965425956471865e+34,16.976282241397037,2.0811257282928817,0.6498849194133876,0.39999975211757405,0.21899501034983948,0.21899501034983948,radiative
1.5816939759036143e+33,21588977228.855854,9725224.58027658,2.2146450553309064e+16,1.696928325589061e+34,16.838309570387462,2.0898678734758525,0.6377876412060239,0.39999975147358074,0.2188473537075062,0.2188473537075062,radiative
1.5876852409638552e+33,21649804865.67837,9702957.964043416,2.1915623268638624e+16,1.6973068641145267e+34,16.701023771310812,2.098661606479947,0.6258781635570362,0.3999997508229132,0.21870134831310165,0.21870134831310165,radiative
1.5936765060240964e+33,21710789229.241745,9680690.117241532,2.1686515971102476e+16,1.6976783229902348e+34,16.564422552474017,2.107507581371075,0.6141539893071863,0.39999975016552514,0.2185570136233871,0.2185570136233871,radiative
1.5996677710843373e+33,21771932412.802032,9658420.550886393,2.1459118492505596e+16,1.698042812496182e+34,16.428503644113242,2.1164064643969565,0.6026126528019805,0.3999997495013701,0.21841436968940384,0.21841436968940384,radiative
1.6056590361445782e+33,21833236528.384827,9636148.773014301,2.1233420748759996e+16,1.6984004414444507e+34,16.293264798114517,2.125358934305373,0.591251719438219,0.39999974883040135,0.21827343717556316,0.21827343717556316,radiative
1.611650301204819e+33,21894703707.195328,9613874.288552532,2.100941273874562e+16,1.6987513171976785e+34,16.15870378774044,2.1343656826726773,0.5800687852188103,0.39999974815257194,0.21813423737943602,0.21813423737943602,radiative
1.61764156626506e+33,21956336100.03486,9591596.599186616,2.0787084543190396e+16,1.6990955456872637e+34,16.02481840736255,2.1434274142432046,0.5690614763156595,0.3999997474678345,0.2179967922522954,0.2179967922522954,radiative
1.6236328313253012e+33,22018135877.724033,9569315.20322465,2.0566426323569148e+16,1.6994332314313118e+34,15.891606472199594,2.152544847279951,0.5582274486404347,0.39999974677614164,0.21786112442043912,0.21786112442043912,radiative
1.6296240963855422e+33,22080105231.532745,9547029.595458496,2.0347428321020944e+16,1.6997644775523253e+34,15.759065818061408,2.16171871392688,0.5475643874230637,0.39999974607744576,0.21772725720731717,0.21772725720731717,radiative
1.635615361445783e+33,22142246373.61721,9524739.267021773,2.0130080855284356e+16,1.7000893857946466e+34,15.627194301098278,2.170949760583472,0.5370700067977483,0.39999974537169913,0.2175952146565088,0.2175952146565088,radiative
1.641606626506024e+33,22204561537.464222,9502443.705244426,1.9914374323650504e+16,1.7004080565416526e+34,15.495989797555968,2.1802387482919396,0.5267420493963739,0.3999997446588535,0.21746502155558875,0.21746502155558875,radiative
1.647597891566265e+33,22267052978.34283,9480142.393503811,1.9700299199933228e+16,1.7007205888327075e+34,15.365450203536023,2.1895864531376152,0.5165782859491096,0.39999974393886095,0.21733670346090936,0.21733670346090936,radiative
1.653589156626506e+33,22329722973.763718,9457834.811072083,1.948784603345625e+16,1.70102708037988e+34,15.235573434761548,2.198993666663115,0.5065765148920715,0.3999997432116733,0.217210286723356,0.217210286723356,radiative
1.659580421686747e+33,22392573823.946392,9435520.432959758,1.9277005448056816e+16,1.7013276275844268e+34,15.106357426348193,2.2084611962967426,0.49673456198188815,0.39999974247724207,0.21708579851510024,0.21708579851510024,radiative
1.665571686746988e+33,22455607852.294483,9413198.729755268,1.9067768141105548e+16,1.7016223255530474e+34,14.977800132580395,2.2179898657959023,0.48705027991699273,0.399999741735519,0.21696326685741915,0.21696326685741915,radiative
1.6715629518072288e+33,22518827405.879353,9390869.167460361,1.8860124882542124e+16,1.701911268113914e+34,14.849899526692797,2.227580515705968,0.4775215479655366,0.3999997409864556,0.21684272064960675,0.21684272064960675,radiative
1.6775542168674697e+33,22582234855.932243,9368531.207321137,1.865406651392649e+16,1.7021945478324793e+34,14.722653600656749,2.237234003835362,0.4681462715997509,0.3999997402300037,0.21672418969904012,0.21672418969904012,radiative
1.683545481927711e+33,22645832598.345192,9346184.30565456,1.844958394750525e+16,1.7024722560270698e+34,14.596060364971928,2.24695120574753,0.4589223821366394,0.3999997394661146,0.2166077047524505,0.2166077047524505,radiative
1.6895367469879518e+33,22709623054.180965,9323827.91367023,1.8246668165292948e+16,1.7027444827842623e+34,14.470117848462898,2.2567330152705236,0.44984783638484016,0.3999997386947401,0.21649329752845708,0.21649329752845708,radiative
1.6955280120481927e+33,22773608670.192272,9301461.477287242,1.8045310218167868e+16,1.7030113169740532e+34,14.344824098080723,2.2665803450249005,0.4409206162975503,0.3999997379158322,0.21638100075141217,0.21638100075141217,radiative
1.7015192771084336e+33,22837791919.350483,9279084.43694588,1.78455012249821e+16,1.7032728462648207e+34,14.220177178709397,2.2764941269708947,0.4321387286313837,0.39999973712934256,0.21627084818663916,0.21627084818663916,radiative
1.7075105421686748e+33,22902175301.384117,9256696.227413952,1.7647232371685596e+16,1.7035291571380845e+34,14.096175172977313,2.286475312975437,0.42350020461101173,0.3999997363352235,0.21616287467710255,0.21616287467710255,radiative
1.7135018072289154e+33,22966761343.327377,9234296.277587553,1.7450494910463902e+16,1.703780334903066e+34,13.97281618107349,2.2965248754001824,0.415003099599505,0.3999997355334273,0.21605711618160145,0.21605711618160145,radiative
1.7194930722891566e+33,23031552600.07903,9211884.010285944,1.7255280158889162e+16,1.704026463711053e+34,13.850098320568659,2.3066438077113345,0.4066454927742145,0.39999973472390676,0.21595360981455097,0.21595360981455097,radiative
1.7254843373493975e+33,23096551654.971786,9189458.8420404,1.7061579499084432e+16,1.7042676265695717e+34,13.728019726241211,2.3168331251121104,0.3984254868081149,0.3999997339066144,0.21585239388741076,0.21585239388741076,radiative
1.7314756024096384e+33,23161761120.352676,9167020.182876648,1.6869384376900618e+16,1.7045039053563695e+34,13.60657854990786,2.3270938651992186,0.3903412075564714,0.399999733081504,0.21575350795187792,0.21575350795187792,radiative
1.7374668674698796e+33,23227183638.1745,9144567.436090723,1.6678686301106122e+16,1.7047353808332116e+34,13.485772960259169,2.337427088644057,0.3823908037487339,0.39999973224852897,0.21565699284489048,0.21565699284489048,radiative
1.7434581325301202e+33,23292821880.598774,9122099.99801788,1.6489476842588798e+16,1.7049621326594945e+34,13.365601142699813,2.347833879900001,0.37457244668554807,0.3999997314076438,0.21556289073555554,0.21556289073555554,radiative
1.7494493975903614e+33,23358678550.610466,9099617.257794278,1.6301747633569824e+16,1.705184239405679e+34,13.246061299193565,2.3583153479368413,0.36688432994077164,0.39999973055880306,0.21547124517408364,0.21547124517408364,radiative
1.7554406626506023e+33,23424756382.644783,9077118.597111166,1.6115490366829612e+16,1.7054017785665475e+34,13.127151648113143,2.3688726270037583,0.35932466906840893,0.3999997297019623,0.21538210114283957,0.21538210114283957,radiative
1.7614319277108432e+33,23491058143.226395,9054603.389961148,1.5930696794945054e+16,1.7056148265742862e+34,13.008870424094736,2.3795068774220063,0.3518917013143479,0.39999972883707735,0.21529550510960324,0.21529550510960324,radiative
1.7674231927710844e+33,23557586631.621365,9032071.002376268,1.5747358729538236e+16,1.705823458811395e+34,12.891215877897377,2.390219286408856,0.34458368533282135,0.39999972796410527,0.21521150508316372,0.21521150508316372,radiative
1.773414457831325e+33,23624344680.50219,9009520.792157494,1.5565468040536238e+16,1.7060277496234307e+34,12.774186276267086,2.401011068934093,0.3373989009074744,0.3999997270830034,0.21513015067135133,0.21513015067135133,radiative
1.7794057228915663e+33,23691335156.626225,8986952.108595224,1.5385016655441662e+16,1.7062277723315851e+34,12.657779901805803,2.411883468610833,0.3303356486769703,0.39999972619373053,0.2150514931416476,0.2150514931416476,radiative
1.7853969879518072e+33,23758560961.527893,8964364.292180464,1.520599655861402e+16,1.7064235992450964e+34,12.541995052845241,2.422837758622056,0.323392249865028,0.39999972529624617,0.21497558548448636,0.21497558548448636,radiative
1.791388253012048e+33,23826025032.225025,8941756.674306154,1.5028399790561322e+16,1.7066153016735037e+34,12.426830043325529,2.4338752426848558,0.3165670460148043,0.3999997243905108,0.21490248247940924,0.21490248247940924,radiative
1.7973795180722893e+33,23893730341.93973,8919128.576958306,1.4852218447241998e+16,1.7068029499387425e+34,12.312283202678831,2.4449972560539233,0.3098583987275514,0.39999972347648627,0.21483224076419466,0.21483224076419466,radiative
1.80337078313253e+33,23961679900.834114,8896479.312396426,1.4677444679376806e+16,1.7069866133870846e+34,12.198352875717918,2.456205166566467,0.3032646894054448,0.39999972255413563,0.21476491890714244,0.21476491890714244,radiative
1.809362048192771e+33,24029876756.7613,8873808.182822714,1.4504070691770382e+16,1.707166360400925e+34,12.085037422529691,2.4675003757304297,0.2967843189985033,0.3999997216234233,0.21470057748266438,0.21470057748266438,radiative
1.815353313253012e+33,24098323996.032112,8851114.480039608,1.4332088742642612e+16,1.707342258410419e+34,11.97233521837389,2.47888431985828,0.2904157077555451,0.39999972068431533,0.21463927915036718,0.21463927915036718,radiative
1.821344578313253e+33,24167024744.197857,8828397.485095028,1.4161491142969132e+16,1.7075143739049715e+34,11.860244653586841,2.4903584712484967,0.2841572949790683,0.39999971973677917,0.21458108873780027,0.21458108873780027,radiative
1.827335843373494e+33,24235982166.849617,8805656.46791482,1.399227025583116e+16,1.7076827724445791e+34,11.748764133490457,2.5019243394173363,0.2780075387839971,0.39999971878078416,0.2145260733270835,0.2145260733270835,radiative
1.8333271084337347e+33,24305199470.43441,8782890.686921777,1.3824418495774302e+16,1.7078475186710304e+34,11.637892078306566,2.513583472383282,0.2719649158602251,0.39999971781630145,0.21447430234561074,0.21447430234561074,radiative
1.839318373493976e+33,24374679903.08883,8760099.388640583,1.3657928328176034e+16,1.708008676318965e+34,11.527626923076532,2.52533745800699,0.26602792123886665,0.39999971684330415,0.21442584766106265,0.21442584766106265,radiative
1.8453096385542168e+33,24444426755.49039,8737281.807288053,1.3492792268621996e+16,1.7081663082267916e+34,11.417967117586528,2.537187925389552,0.26019506806215625,0.3999997158617678,0.21438078368096425,0.21438078368096425,radiative
1.8513009036144577e+33,24514443361.72724,8714437.16434793,1.3329002882290512e+16,1.7083204763474728e+34,11.308911126298224,2.5491365463319773,0.25446488735692535,0.39999971487166985,0.21433918745702543,0.21433918745702543,radiative
1.857292168674699e+33,24584733100.18657,8691564.668129506,1.3166552783345464e+16,1.7084712417591715e+34,11.200457428285343,2.5611850368594173,0.24883592781158598,0.3999997138729905,0.2143011387945634,0.2143011387945634,radiative
1.8632834337349395e+33,24655299394.462257,8668663.51330929,1.300543463433724e+16,1.7086186646757677e+34,11.092604517176033,2.5733351588131717,0.24330675555655687,0.39999971286571256,0.21426672036725822,0.21426672036725822,radiative
1.8692746987951807e+33,24726145714.282272,8645732.880454898,1.2845641145611456e+16,1.7087628044572432e+34,10.985350901101159,2.585588721514439,0.23787595394806055,0.3999997118498217,0.2142360178375738,0.2142360178375738,radiative
1.8752659638554216e+33,24797275576.45623,8622771.93553027,1.2687165074725566e+16,1.7089037196199367e+34,10.878695102648901,2.5979475835033177,0.2325421233552456,0.39999971082530655,0.21420911998314507,0.21420911998314507,radiative
1.8812572289156625e+33,24868692545.84376,8599779.829381315,1.2529999225872846e+16,1.7090414678466767e+34,10.772635658825543,2.6104136543574836,0.22730388095054552,0.39999970979215904,0.2141861188295,0.2141861188295,radiative
1.8872484939759037e+33,24940400236.344078,8576755.697200995,1.2374136449313862e+16,1.7091761059967844e+34,10.66717112102284,2.6229888965945913,0.2221598605032391,0.3999997087503746,0.21416710978946402,0.21416710978946402,radiative
1.8932397590361443e+33,25012402311.907368,8553698.657972816,1.2219569640815132e+16,1.7093076901159563e+34,10.562300054992114,2.63567532766317,0.2171087121761376,0.39999970769995213,0.2141521918096521,0.2141521918096521,radiative
1.8992310240963855e+33,25084702487.568516,8530607.813891632,1.2066291741094742e+16,1.7094362754460273e+34,10.458021040825185,2.6484750220269038,0.21214910232533987,0.399999706640895,0.21414146752446514,0.21414146752446514,radiative
1.9052222891566264e+33,25157304530.503727,8507482.249760622,1.1914295735274998e+16,1.7095619164346123e+34,10.354332672942572,2.6613901133474376,0.20727971330301384,0.3999997055732101,0.21413504341803485,0.21413504341803485,radiative
1.9112135542168674e+33,25230212261.1106,8484321.032363184,1.1763574652341636e+16,1.7096846667446316e+34,10.251233560089004,2.674422796771377,0.2024992432631284,0.3999997044969092,0.21413302999460118,0.21413302999460118,radiative
1.9172048192771083e+33,25303429554.112263,8461123.20980848,1.161412156460969e+16,1.7098045792637208e+34,10.148722325336667,2.687575331327324,0.1978064059700958,0.3999997034120088,0.21413554195782952,0.21413554195782952,radiative
1.9231960843373492e+33,25376960339.686108,8437887.810849234,1.1465929587195728e+16,1.7099217061135273e+34,10.046797606096396,2.7008500424393387,0.1931999306102651,0.39999970231853027,0.21414269839962144,0.21414269839962144,radiative
1.9291873493975904e+33,25450808604.6178,8414613.844170332,1.131899187749631e+16,1.710036098658893e+34,9.945458054137132,2.714249324563426,0.18867856160621474,0.39999970121650047,0.2141546229989914,0.2141546229989914,radiative
1.9351786144578313e+33,25524978393.48106,8391300.297646679,1.117330163467259e+16,1.7101478075169293e+34,9.844702335614043,2.727775643954427,0.1842410584337945,0.39999970010595226,0.2141714442316552,0.2141714442316552,radiative
1.9411698795180722e+33,25599473809.84394,8367946.137568654,1.1028852099140752e+16,1.7102568825659807e+34,9.74452913110556,2.7414315415708352,0.1798861954418651,0.39999969898692406,0.21419329559098832,0.21419329559098832,radiative
1.947161144578313e+33,25674299017.50216,8344550.307833437,1.0885636552068298e+16,1.7103633729544827e+34,9.644937135659818,2.755219636125806,0.1756127616746879,0.3999996978594612,0.21422031582108061,0.21422031582108061,radiative
1.953152409638554e+33,25749458241.740154,8321111.729100331,1.074364831487593e+16,1.7104673271097132e+34,9.545925058850901,2.7691426272930655,0.17141956069691658,0.3999996967236156,0.21425264916265874,0.21425264916265874,radiative
1.9591436746987952e+33,25824955770.620487,8297629.297908112,1.0602880748744874e+16,1.710568792746441e+34,9.447491624845277,2.783203299077206,0.16730541042113975,0.3999996955794465,0.21429044561271252,0.21429044561271252,radiative
1.965134939759036e+33,25900795956.3022,8274101.885752323,1.046332725412957e+16,1.710667816875471e+34,9.34963557247903,2.797404523358257,0.16326914293793343,0.39999969442702116,0.21433386119870787,0.21433386119870787,radiative
1.971126204819277e+33,25976983216.388916,8250528.338120222,1.0324981270275428e+16,1.710764445812087e+34,9.252355655346257,2.8117492636213886,0.15930960434837305,0.39999969326641494,0.21438305826835455,0.21438305826835455,radiative
1.977117469879518e+33,26053522035.307137,8226907.47348108,1.0187836274741678e+16,1.7108587251843979e+34,9.155650641899362,2.8262405788831297,0.15542565459896535,0.39999969209771163,0.21443820579594877,0.21443820579594877,radiative
1.9831087349397588e+33,26130416965.715584,8203238.082229212,1.0051885782929014e+16,1.7109506999415828e+34,9.05951931556173,2.840881627826678,0.15161616731895325,0.3999996909210048,0.21449947970642094,0.21449947970642094,radiative
1.9891e+33,26207672629.94614,8179518.925577085,9917123347611926.0,1.7110404143620414e+34,8.963960474853458,2.855675673159158,0.14788002965994873,0.3999996897363974,0.21456706321825306,0.21456706321825306,radiative
1.995091265060241e+33,26285293721.477047,8155748.734395589,9783542558475628.0,1.7111279120614474e+34,8.86897293353095,2.8706260862054784,0.14421614213785805,0.39999968854400314,0.2146411472065904,0.2146411472065904,radiative
2.0010825301204818e+33,26363285006.439114,8131926.207998378,9651137041657256.0,1.7112132360007089e+34,8.774555520740924,2.885736351753697,0.1406234184770512,0.3999996873439469,0.21472193058790692,0.21472193058790692,radiative
2.0070737951807227e+33,26441651325.15547,8108050.012867005,9519900459291384.0,1.7112964284938363e+34,8.680707081189897,2.901010073168512,0.13710078545673546,0.3999996861363648,0.2148096207277452,0.2148096207277452,radiative
2.0130650602409636e+33,26520397593.7156,8084118.781313305,9389826509059558.0,1.7113775312157172e+34,8.587426475329856,2.9164509777904493,0.13364718275950024,0.39999968492140603,0.21490443387313996,0.21490443387313996,radiative
2.0190563253012048e+33,26599528805.584206,8060131.110075263,9260908923743700.0,1.7114565852098035e+34,8.49471257956111,2.9320629226397847,0.13026156282198384,0.39999968369923267,0.21500659561148386,0.21500659561148386,radiative
2.0250475903614457e+33,26679050033.24566,8036085.558842338,9133141470783314.0,1.7115336308957075e+34,8.402564286453444,2.9478499004456618,0.1269428906876316,0.399999682470021,0.2151163413577277,0.2151163413577277,radiative
2.0310388554216866e+33,26758966429.884506,8011980.6487058755,9006517951836160.0,1.7116087080767127e+34,8.310980504986496,2.963816046022446,0.1236901438614983,0.39999968123396196,0.21523391687196547,0.21523391687196547,radiative
2.0370301204819275e+33,26839283231.102684,7987814.8605300365,8881032202342397.0,1.7116818559471947e+34,8.219960160810778,2.979965643017225,0.12050231216706665,0.3999996799912626,0.21535957880963508,0.21535957880963508,radiative
2.0430213855421685e+33,26920005756.674004,7963586.633238205,8756678091091911.0,1.7117531130999616e+34,8.12950219653049,2.9963031310539705,0.117378397605041,0.3999996787421467,0.21549359530673146,0.21549359530673146,radiative
2.0490126506024096e+33,27001139412.00276,7939294.49286923,8633449519795629.0,1.7118225175323923e+34,8.039605438881548,3.012321258596588,0.11431742176544882,0.3999996774868131,0.2155995976248766,0.2155995976248766,radiative
2.0550039156626503e+33,27082689755.97096,7914953.252005869,8511340422969225.0,1.7118901068709561e+34,7.950252255319633,3.0258732189028246,0.11131933935423784,0.3999996762201399,0.21552336388288454,0.21552336388288454,radiative
2.0609951807228915e+33,27164662617.96976,7890570.943055832,8390344770084632.0,1.7119559187270046e+34,7.861432311364837,3.0395343996940234,0.10838366353664894,0.3999996749390901,0.21544906428226063,0.21544906428226063,radiative
2.0669864457831324e+33,27247063954.332355,7866146.492406364,8270456566918313.0,1.7120199901836935e+34,7.773144601128707,3.053306822765124,0.10550938475550047,0.39999967364355726,0.21537677621724768,0.21537677621724768,radiative
2.0729777108433733e+33,27329899829.549927,7841679.00327123,8151669855213913.0,1.7120823577296114e+34,7.68538793455393,3.0671923273156567,0.1026955169513772,0.3999996723333712,0.21530654155534948,0.21530654155534948,radiative
2.0789689759036145e+33,27413176419.06653,7817167.563328187,8033978712283273.0,1.7121430572662574e+34,7.598161132581013,3.081192800554574,0.09994108634606667,0.3999996710083593,0.21523840394293559,0.21523840394293559,radiative
2.084960240963855e+33,27496900012.13736,7792611.244200881,7917377250612174.0,1.7122021241153587e+34,7.511463027126987,3.0953101794816957,0.09724513129978843,0.399999669668348,0.21517240889097491,0.21517240889097491,radiative
2.0909515060240963e+33,27581077014.776596,7768009.100919688,7801859617470957.0,1.7122595930260995e+34,7.425292461068019,3.109546452755096,0.09460670217049279,0.3999996683131618,0.2151086038655942,0.2151086038655942,radiative
2.0969427710843372e+33,27665713952.798088,7743360.171360461,7687419994530129.0,1.7123154981822668e+34,7.339648288226234,3.1239036626493206,0.09202486117519079,0.3999996669426237,0.21504703838376238,0.21504703838376238,radiative
2.102934036144578e+33,27750817474.952637,7718663.475659968,7574052597480595.0,1.7123698732093165e+34,7.25452937336062,3.1383839071098945,0.08949868225328528,0.39999966555655514,0.21498776411443452,0.21498776411443452,radiative
2.1089253012048193e+33,27836394356.16533,7693918.015606826,7461751675658642.0,1.7124227511813543e+34,7.169934592162335,3.1529893419098536,0.08702725093186929,0.39999966415477645,0.21493083498551485,0.21493083498551485,radiative
2.11491656626506e+33,27922451500.876892,7669122.774006607,7350511511675504.0,1.7124741646280392e+34,7.0858628312544605,3.167722182914474,0.08460966419295396,0.3999996627371065,0.21487630729702153,0.21487630729702153,radiative
2.120907831325301e+33,28008995946.493103,7644276.714019727,7240326421051339.0,1.712524145541407e+34,7.002312988196336,3.1825847084609356,0.08224503034260133,0.39999966130336284,0.21482423984087196,0.21482423984087196,radiative
2.126899096385542e+33,28096034866.946316,7619378.77847066,7131190751853740.0,1.712572725382616e+34,6.919283971492724,3.1975792618598575,0.07993246888192275,0.39999965985336233,0.2147746940277284,0.2147746940277284,radiative
2.132890361445783e+33,28183575576.373646,7594427.889126856,7023098884340430.0,1.7126199350886157e+34,6.836774700607822,3.212708254026346,0.07767111037991829,0.3999996583869209,0.21472773402137912,0.21472773402137912,radiative
2.138881626506024e+33,28271625532.916252,7569422.945945734,6916045230606261.0,1.7126658050787415e+34,6.754784105984455,3.2279741662488313,0.07546009634812205,0.39999965690385325,0.21468342688118344,0.21468342688118344,radiative
2.1448728915662647e+33,28360192342.644585,7544362.826287948,6810024234234358.0,1.7127103652612317e+34,6.673311129068567,3.2433795531043055,0.07329857911702843,0.3999996554039741,0.21464184271312156,0.21464184271312156,radiative
2.150864156626506e+33,28449283763.614574,7519246.384094987,6705030369951239.0,1.7127536450396746e+34,6.592354722339171,3.258927045529485,0.0711857217142616,0.39999965388709724,0.21460305483005898,0.21460305483005898,radiative
2.1568554216867468e+33,28538907710.0599,7494072.449029158,6601058143286034.0,1.7127956733193803e+34,6.51191384934413,3.2746193540578865,0.06912069774447258,0.39999965235303653,0.2145671399218616,0.2145671399218616,radiative
2.1628466867469877e+33,28629072256.725956,7468839.825573676,6498102090233466.0,1.7128364785136824e+34,6.431987484741847,3.29045927223392,0.06710269127092203,0.39999965080160577,0.21453417823607368,0.21453417823607368,radiative
2.168837951807229e+33,28719785643.35111,7443547.292090634,6396156776920701.0,1.712876088550169e+34,6.352574614349255,3.3064496802154686,0.06513089669873054,0.3999996492326189,0.21450425376989635,0.21450425376989635,radiative
2.1748292168674695e+33,28811056279.30118,7418193.599834335,6295216799277920.0,1.7129145308768445e+34,6.273674235196289,3.3225935485778004,0.06320451865976662,0.39999964764589063,0.2144774544742953,0.2144774544742953,radiative
2.1808204819277107e+33,28902892748.363625,7392777.471917319,6195276782712446.0,1.7129518324682223e+34,6.195285355587193,3.338893942332267,0.06132277189914353,0.3999996460412362,0.2144538724711108,0.2144538724711108,radiative
2.1868117469879517e+33,28995303813.707584,7367297.602226308,6096331381786542.0,1.7129880198313497e+34,6.1174069951690235,3.3553540251745737,0.05948488116330356,0.399999644418472,0.21443360428412908,0.21443360428412908,radiative
2.1928030120481926e+33,29088298423.01706,7341752.654284949,5998375279898544.0,1.7130231190117683e+34,6.040038185007592,3.3719770639785067,0.05769008108965913,0.39999964277741595,0.2144167510851543,0.2144167510851543,radiative
2.1987942771084338e+33,29181885713.80404,7316141.260060184,5901403188967451.0,1.7130571555994062e+34,5.963177967671322,3.3887664335521124,0.05593761609776985,0.39999964111788755,0.21440341895619033,0.21440341895619033,radiative
2.2047855421686744e+33,29276075018.909252,7290462.0187086845,5805409849120795.0,1.7130901547344065e+34,5.886825397323405,3.405725621675042,0.05422674028202831,0.3999996394397089,0.21439371916896577,0.21439371916896577,radiative
2.2107768072289156e+33,29370875872.19841,7264713.495259641,5710390028385655.0,1.7131221411128928e+34,5.810979539822635,3.4228582344370233,0.05255671730583142,0.3999996377427045,0.21438776848311453,0.21438776848311453,radiative
2.2167680722891565e+33,29466298014.461998,7238894.219229874,5616338522382895.0,1.7131531389926696e+34,5.735639472833529,3.440168001899225,0.05092682029721368,0.3999996360267021,0.21438568946445624,0.21438568946445624,radiative
2.2227593373493974e+33,29562351399.52747,7213002.683166927,5523250154024314.0,1.7131831721988634e+34,5.660804285946068,3.4576587841020174,0.04933633174591889,0.3999996342915331,0.214387610824933,0.214387610824933,radiative
2.2287506024096386e+33,29659046200.592674,7187037.341115489,5431119773212814.0,1.7132122641295e+34,5.58647308080578,3.4753345774447624,0.047784543401886065,0.39999963253703325,0.2143936677859142,0.2143936677859142,radiative
2.2347418674698792e+33,29756392816.790054,7160996.607002149,5339942256545392.0,1.7132404377610225e+34,5.512644971254673,3.493199521465335,0.046270756175131246,0.3999996307630433,0.21440400246671942,0.21440400246671942,radiative
2.2407331325301204e+33,29854401879.991596,7134878.852933053,5249712507018844.0,1.713267715653751e+34,5.439319083483661,3.511257906049562,0.04479428003699657,0.39999962896940927,0.21441876430038487,0.21441876430038487,radiative
2.2467243975903613e+33,29953084261.86472,7108682.407398663,5160425453738216.0,1.7132941199572798e+34,5.366494556197274,3.529514179103351,0.043354433922751984,0.3999996271559838,0.21443811047888328,0.21443811047888328,radiative
2.2527156626506022e+33,30052451081.190254,7082405.553379318,5072076051627719.0,1.7133196724158215e+34,5.294170540791304,3.547972954723304,0.04195054563552288,0.3999996253226267,0.21446220643021208,0.21446220643021208,radiative
2.2587069277108434e+33,30152513711.453716,7056046.526344805,4984659281144160.0,1.7133443943734907e+34,5.222346201544286,3.5666390219046424,0.040581951751524833,0.39999962346920565,0.21449122632998557,0.21449122632998557,radiative
2.264698192771084e+33,30253283788.721954,7029603.512140621,4898170147992741.0,1.7133683067795315e+34,5.151020715823734,3.585517353829024,0.03924799752658624,0.39999962159559765,0.21452535365042952,0.21452535365042952,radiative
2.2706894578313252e+33,30354773219.81774,7003074.644752941,4812603682845035.0,1.7133914301934901e+34,5.080193274307994,3.6046131177785123,0.03794803680393482,0.3999996197016895,0.21456478174993412,0.21456478174993412,radiative
2.276680722891566e+33,30456994190.805317,6976458.003943745,4727954941059219.0,1.7134137847903334e+34,5.009863081224963,3.623931685726456,0.036681431923232505,0.3999996177873794,0.21460971450665006,0.21460971450665006,radiative
2.282671987951807e+33,30559959175.800915,6949751.612746721,4644219002402218.0,1.7134353903655118e+34,4.940029354608645,3.643478645660694,0.03544755363083539,0.39999961585257815,0.2146603669999344,0.2146603669999344,radiative
